mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_preprocessor__encode,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
21.823578278223675,0.2699332132503981,0.6316416263580322,0.032300529973174744,LogisticRegression(max_iter=1000),CountVectorizer(decode_error='ignore'),"{'clf': LogisticRegression(max_iter=1000), 'preprocessor__encode': CountVectorizer(decode_error='ignore')}",0.8653872704680381,0.8600487827327534,0.8718302729071747,0.8657554420359888,0.004816813636287094,1
19.055392185846966,1.1557947616819564,0.720890204111735,0.04452740368257183,LogisticRegression(max_iter=1000),TfidfVectorizer(decode_error='ignore'),"{'clf': LogisticRegression(max_iter=1000), 'preprocessor__encode': TfidfVectorizer(decode_error='ignore')}",0.8374062313037876,0.8344148373141884,0.8462423489346035,0.8393544725175265,0.005021237606603016,2
1389.0019915103912,47.861396105786426,87.3987832069397,2.3816810692891544,SVC(),CountVectorizer(decode_error='ignore'),"{'clf': SVC(), 'preprocessor__encode': CountVectorizer(decode_error='ignore')}",0.8165585162685811,0.8113120714252842,0.8218970040038658,0.8165891972325771,0.004321335088021094,3
1171.2550587654114,2.9876356646427453,110.00982276598613,0.5845628301593071,SVC(),TfidfVectorizer(decode_error='ignore'),"{'clf': SVC(), 'preprocessor__encode': TfidfVectorizer(decode_error='ignore')}",0.8103456210594137,0.8056054121220488,0.8173408808504763,0.8110973046773129,0.004820378807039843,5
785.1226252714793,1.9318831059696528,3.190647602081299,0.26486571287681093,RandomForestClassifier(),CountVectorizer(decode_error='ignore'),"{'clf': RandomForestClassifier(), 'preprocessor__encode': CountVectorizer(decode_error='ignore')}",0.816052280362649,0.8073082056238207,0.8219890468958535,0.8151165109607744,0.006029843745558103,4
701.0711170037588,1.2850861766593848,2.782308657964071,0.07923475595758919,RandomForestClassifier(),TfidfVectorizer(decode_error='ignore'),"{'clf': RandomForestClassifier(), 'preprocessor__encode': TfidfVectorizer(decode_error='ignore')}",0.7948363937594919,0.7919830641078742,0.8021538036725114,0.7963244205132924,0.004283429586825569,6
159.7171885172526,4.1364779374531375,0.6304048697153727,0.052441654885285315,GradientBoostingClassifier(),CountVectorizer(decode_error='ignore'),"{'clf': GradientBoostingClassifier(), 'preprocessor__encode': CountVectorizer(decode_error='ignore')}",0.70104468682406,0.701320815500023,0.714022734594321,0.7054627456394679,0.006053875890250047,8
359.8310315608978,0.6985799899056178,0.5119672616322836,0.013420518475438752,GradientBoostingClassifier(),TfidfVectorizer(decode_error='ignore'),"{'clf': GradientBoostingClassifier(), 'preprocessor__encode': TfidfVectorizer(decode_error='ignore')}",0.7031156518937826,0.7012747940540291,0.7143909061622716,0.7062604507033612,0.0057980122383187675,7
